"uc_ea","uc","num_ea","bioma","regiao","expedicao","ano","tribo","soma_individuos"
"Rebio_do_Jaru_2","Rebio_do_Jaru",2,"Amazonia","central","2022_2","2022","Epicaliini",4
"Rebio_do_Jaru_2","Rebio_do_Jaru",2,"Amazonia","central","2022_2","2022","Epiphilini*",0
"Rebio_do_Jaru_2","Rebio_do_Jaru",2,"Amazonia","central","2022_2","2022","Haeterini*",0
"Rebio_do_Jaru_2","Rebio_do_Jaru",2,"Amazonia","central","2022_2","2022","Melanitini*",0
"Rebio_do_Jaru_2","Rebio_do_Jaru",2,"Amazonia","central","2022_2","2022","Morphini",27
"Rebio_do_Jaru_2","Rebio_do_Jaru",2,"Amazonia","central","2022_2","2022","Preponini",5
"Rebio_do_Jaru_2","Rebio_do_Jaru",2,"Amazonia","central","2022_2","2022","Satyrini",22
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Ageroniini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Anaeini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Brassolini",8
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Callicorini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Coeini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Epicaliini",5
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Epiphilini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Morphini",7
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Preponini",2
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_1","2016","Satyrini",43
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Ageroniini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Anaeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Brassolini",11
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Callicorini",3
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Coeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Epicaliini",3
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Epiphilini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Morphini",2
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Preponini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2016_2","2016","Satyrini",26
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Ageroniini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Anaeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Brassolini",4
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Callicorini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Coeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Epicaliini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Epiphilini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Morphini",4
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Preponini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_1","2017","Satyrini",42
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Ageroniini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Anaeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Brassolini",7
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Callicorini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Coeini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Epicaliini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Epiphilini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Morphini",27
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Preponini",4
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2017_2","2017","Satyrini",64
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Ageroniini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Anaeini",5
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Brassolini",13
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Callicorini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Coeini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Epicaliini",11
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Epiphilini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Morphini",8
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Preponini",6
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_1","2018","Satyrini",49
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Ageroniini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Anaeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Brassolini",3
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Callicorini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Coeini",3
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Epicaliini",8
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Epiphilini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Morphini",9
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Preponini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2018_2","2018","Satyrini",25
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Ageroniini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Anaeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Brassolini",2
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Callicorini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Coeini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Epicaliini",3
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Epiphilini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Morphini",3
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Preponini",8
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_1","2019","Satyrini",43
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Ageroniini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Anaeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Brassolini",9
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Callicorini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Coeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Epicaliini",5
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Epiphilini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Morphini",3
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Preponini",2
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2019_2","2019","Satyrini",33
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Ageroniini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Anaeini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Brassolini",8
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Callicorini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Coeini",3
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Epicaliini",4
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Epiphilini",1
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Morphini",13
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Preponini",23
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_1","2022","Satyrini",73
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Ageroniini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Anaeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Biblidini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Brassolini",12
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Callicorini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Coeini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Epicaliini",2
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Epiphilini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Haeterini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Melanitini*",0
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Morphini",8
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Preponini",4
"Rebio_do_Jaru_3","Rebio_do_Jaru",3,"Amazonia","central","2022_2","2022","Satyrini",36
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Ageroniini",7
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Anaeini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Brassolini",20
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Coeini",4
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Epicaliini",3
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Epiphilini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Haeterini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Morphini",27
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Preponini",3
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_1","2018","Satyrini",46
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Ageroniini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Anaeini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Brassolini",17
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Coeini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Epicaliini",1
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Epiphilini",1
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Haeterini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Morphini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Preponini",4
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2018_2","2018","Satyrini",18
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Ageroniini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Anaeini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Brassolini",14
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Coeini",7
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Epicaliini",14
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Epiphilini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Haeterini",1
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Morphini",14
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Preponini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_1","2019","Satyrini",35
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Ageroniini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Anaeini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Brassolini",8
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Coeini",3
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Epicaliini",6
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Epiphilini",1
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Haeterini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Morphini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Preponini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2019_2","2019","Satyrini",16
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Ageroniini",7
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Anaeini",1
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Brassolini",6
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Coeini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Epicaliini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Epiphilini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Haeterini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Morphini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Preponini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_1","2020","Satyrini",49
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Ageroniini",4
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Anaeini",1
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Brassolini",7
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Coeini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Epicaliini",3
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Epiphilini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Haeterini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Morphini",3
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Preponini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2020_2","2020","Satyrini",20
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Ageroniini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Anaeini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Brassolini",3
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Coeini",1
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Epicaliini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Epiphilini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Haeterini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Morphini",4
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Preponini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_1","2021","Satyrini",17
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Ageroniini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Anaeini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Brassolini",7
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Coeini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Epicaliini",1
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Epiphilini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Haeterini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Morphini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Preponini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2021_2","2021","Satyrini",35
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Ageroniini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Anaeini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Biblidini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Brassolini",10
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Callicorini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Coeini",4
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Epicaliini",10
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Epiphilini",2
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Haeterini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Melanitini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Morphini",15
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Preponini",5
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_1","2022","Satyrini",73
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_2","2022","Ageroniini*",0
"Rebio_do_Jaru_4","Rebio_do_Jaru",4,"Amazonia","central","2022_2","2022","Anaeini",1
