uc_ea;uc;num_ea;bioma;regiao;expedicao;ano;tribo;soma_individuos;max_dia_amostragem;esforco_amostral;esforco_total_anual
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2021_2;2021;Coeini;7;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2021_2;2021;Epicaliini;4;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2021_2;2021;Epiphilini;2;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2021_2;2021;Haeterini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2021_2;2021;Melanitini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2021_2;2021;Morphini;10;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2021_2;2021;Preponini;9;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2021_2;2021;Satyrini;32;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Ageroniini;1;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Anaeini;4;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Biblidini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Brassolini;6;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Callicorini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Coeini;19;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Epicaliini;1;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Epiphilini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Haeterini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Melanitini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Morphini;6;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Preponini;11;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_1;2022;Satyrini;10;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Ageroniini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Anaeini;1;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Biblidini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Brassolini;7;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Callicorini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Coeini;4;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Epicaliini;3;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Epiphilini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Haeterini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Melanitini;0;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Morphini;2;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Preponini;4;6;96;576
Parna_da_Amazonia_1;Parna_da_Amazonia;1;Amazonia;central;2022_2;2022;Satyrini;10;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Ageroniini;0;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Anaeini;1;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Biblidini;0;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Brassolini;8;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Callicorini;0;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Coeini;9;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Epicaliini;1;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Epiphilini;0;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Haeterini;0;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Melanitini;0;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Morphini;4;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Preponini;2;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_1;2018;Satyrini;38;6;96;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Ageroniini;0;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Anaeini;0;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Biblidini;0;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Brassolini;11;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Callicorini;0;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Coeini;7;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Epicaliini;0;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Epiphilini;0;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Haeterini;0;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Melanitini;0;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Morphini;10;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Preponini;1;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2018_2;2018;Satyrini;27;7;112;624
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Ageroniini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Anaeini;4;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Biblidini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Brassolini;5;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Callicorini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Coeini;12;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Epicaliini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Epiphilini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Haeterini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Melanitini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Morphini;9;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Preponini;4;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_1;2019;Satyrini;34;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Ageroniini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Anaeini;10;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Biblidini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Brassolini;5;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Callicorini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Coeini;11;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Epicaliini;9;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Epiphilini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Haeterini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Melanitini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Morphini;2;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Preponini;16;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2019_2;2019;Satyrini;17;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Ageroniini;2;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Anaeini;8;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Biblidini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Brassolini;11;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Callicorini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Coeini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Epicaliini;2;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Epiphilini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Haeterini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Melanitini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Morphini;11;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Preponini;8;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_1;2020;Satyrini;14;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Ageroniini;3;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Anaeini;16;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Biblidini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Brassolini;9;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Callicorini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Coeini;4;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Epicaliini;9;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Epiphilini;6;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Haeterini;2;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Melanitini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Morphini;14;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Preponini;16;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2020_2;2020;Satyrini;14;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Ageroniini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Anaeini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Biblidini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Brassolini;14;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Callicorini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Coeini;3;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Epicaliini;6;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Epiphilini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Haeterini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Melanitini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Morphini;6;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Preponini;4;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_1;2021;Satyrini;16;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Ageroniini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Anaeini;2;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Biblidini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Brassolini;11;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Callicorini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Coeini;4;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Epicaliini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Epiphilini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Haeterini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Melanitini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Morphini;6;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Preponini;2;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2021_2;2021;Satyrini;24;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Ageroniini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Anaeini;2;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Biblidini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Brassolini;8;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Callicorini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Coeini;9;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Epicaliini;5;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Epiphilini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Haeterini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Melanitini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Morphini;8;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Preponini;5;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_1;2022;Satyrini;8;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Ageroniini;2;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Anaeini;3;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Biblidini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Brassolini;4;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Callicorini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Coeini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Epicaliini;5;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Epiphilini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Haeterini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Melanitini;0;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Morphini;3;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Preponini;1;6;96;576
Parna_da_Amazonia_2;Parna_da_Amazonia;2;Amazonia;central;2022_2;2022;Satyrini;6;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Ageroniini;0;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Anaeini;2;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Biblidini;0;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Brassolini;2;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Callicorini;0;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Coeini;0;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Epicaliini;0;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Epiphilini;0;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Haeterini;0;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Melanitini;0;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Morphini;1;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Preponini;5;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_1;2018;Satyrini;22;6;96;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Ageroniini;1;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Anaeini;5;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Biblidini;0;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Brassolini;1;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Callicorini;0;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Coeini;1;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Epicaliini;5;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Epiphilini;0;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Haeterini;0;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Melanitini;0;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Morphini;13;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Preponini;6;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2018_2;2018;Satyrini;27;7;112;624
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Ageroniini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Anaeini;6;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Biblidini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Brassolini;2;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Callicorini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Coeini;1;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Epicaliini;7;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Epiphilini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Haeterini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Melanitini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Morphini;4;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Preponini;9;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_1;2019;Satyrini;11;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Ageroniini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Anaeini;4;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Biblidini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Brassolini;5;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Callicorini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Coeini;6;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Epicaliini;7;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Epiphilini;1;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Haeterini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Melanitini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Morphini;2;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Preponini;11;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2019_2;2019;Satyrini;17;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Ageroniini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Anaeini;13;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Biblidini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Brassolini;19;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Callicorini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Coeini;18;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Epicaliini;8;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Epiphilini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Haeterini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Melanitini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Morphini;12;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Preponini;17;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_1;2020;Satyrini;14;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Ageroniini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Anaeini;20;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Biblidini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Brassolini;5;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Callicorini;1;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Coeini;5;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Epicaliini;2;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Epiphilini;1;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Haeterini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Melanitini;0;6;96;576
Parna_da_Amazonia_3;Parna_da_Amazonia;3;Amazonia;central;2020_2;2020;Morphini;8;6;96;576
